id,WI,dem,urban_near,road_near,耕地面积,林地面积,草地面积,湿地面积,城市面积,裸地面积,水体面积,NTL_mean
BD201400000001,1.730769231,5.75952381,21023.68148,5303.945214,91162587.8,0,0,0,0,0,8835913.836,0.059740959
BD201400000002,1.965517241,5.693181818,14566.61573,4040.892924,91162587.8,0,0,0,0,0,398704.9291,0.074666413
BD201400000003,1.75862069,5.364285714,8990.41623,2974.200862,91162587.8,750674.2902,0,0,0,0,17429111.9,0.075867214
BD201400000004,2.666666667,6.126794258,4456.71978,1628.881214,91162587.8,5297119.484,0,0,741346.315,0,466975.5605,0.147067162
BD201400000005,2.230769231,5.634920635,16429.77753,3467.58328,91162587.8,1776166.782,0,0,0,0,5647662.63,0.0873916
BD201400000006,2.033333333,4.864285714,17863.7326,656.7849397,91162587.8,2292003.052,0,0,0,0,7206480.738,0.094336049
BD201400000007,2.655172414,7.028571429,23413.52367,991.2625185,91162587.8,63027775.11,0,0,0,0,1550713.325,0.179957913
BD201400000008,3.166666667,7.873809524,18123.92907,11395.13529,91162587.8,20617615.95,0,0,0,0,5750405.754,0.149764005
BD201400000009,2.724137931,5.671428571,11925.36823,12503.30424,91162587.8,5208588.965,313441.1968,0,0,488468.838,12927076.25,0.104155499
BD201400000010,2.2,4.433333333,15770.29701,16171.87045,91162587.8,522401.9946,522401.9946,0,0,0,19156014.37,0.162125909
BD201400000011,2.24137931,6.011337868,24363.56817,10013.61175,91162587.8,42064502.18,0,0,0,0,3938111.425,0.094224548
BD201400000012,2.533333333,7.49047619,20275.66557,1408.102276,91162587.8,45705827.13,0,0,0,0,1707268.586,0.234757051
BD201400000013,3.321428571,5.611363636,26347.37243,23519.07435,91162587.8,7442294.659,491633.792,0,0,0,14069159.91,0.134919682
BD201400000014,3.586206897,6.504761905,2891.2378,3660.442187,91162587.8,9851425.379,104480.3989,0,4288403.913,0,6063307.691,0.906066325
BD201400000015,2,4.426303855,8221.843865,3899.259837,91162587.8,8725507.637,731362.7925,0,0,1776166.782,18146206.39,0.084961251
BD201400000016,1.678571429,1.219047619,11450.48419,12967.16171,91162587.8,2297780.053,2940699.226,0,0,313441.1968,45976074.48,0.07268447
BD201400000017,2.633333333,4.583333333,29347.03313,18264.98144,91162587.8,3476239.977,1149284.388,0,0,0,25975179.28,0.117068257
BD201400000018,2.740740741,6.830952381,22764.5547,7542.783137,91162587.8,37686422.96,170605.2534,0,0,0,11330518.45,0.121661735
BD201400000019,2.833333333,4.84047619,29670.49145,5405.101174,91162587.8,76272632.1,313441.1968,104480.3989,0,0,1926745.756,0.098137484
BD201400000020,1.36,6.138095238,8792.734039,8254.205185,91162587.8,13141792.52,626882.3936,0,0,390993.5725,7442845.278,0.08475226
BD201400000021,1.64,3.523809524,12820.53087,13223.06556,91162587.8,13033809.44,725782.6068,0,0,2710910.186,25417013.3,0.074162413
BD201400000022,1.933333333,6.679545455,17818.02827,1039.898292,91162587.8,14879842.12,48340.50624,0,0,96681.01248,3572037.884,0.140340388
BD201400000023,1.84,2.430379747,36188.02601,3995.826687,91162587.8,8771001.119,104480.3989,0,0,940323.5903,14418982.1,0.079640557
BD201400000024,1.222222222,5.728096677,50927.51099,3164.786259,91162587.8,3227882.085,1358245.186,0,104480.3989,1671686.383,2624876.578,0.193178813
BD201400000025,1.592592593,5.443502825,37497.05203,7706.593111,91162587.8,5330892.994,0,0,0,81737.14102,356442.8146,0.098563595
BD201400000026,1.965517241,0.7,7396.336465,3644.653122,91162587.8,11675141.63,2115627.397,0,0,3190521.855,17295244.82,0.20386841
BD201400000027,1.851851852,5.610576923,46173.05113,6094.017696,91162587.8,7374424.408,962521.0971,0,0,0,1776166.782,0.074460192
BD201400000028,1.379310345,5.548128342,48064.32404,5692.558117,91162587.8,3932139.565,626882.3936,0,0,0,1439497.739,0.079473123
BD201400000029,2.310344828,5.963942308,41554.41706,1369.847773,91162587.8,8438709.292,1985127.58,0,0,0,1769584.914,0.081072689
BD201400000030,3.133333333,7.183333333,6208.938726,4009.080812,91162587.8,15367153.44,0,0,0,0,886020.7955,0.115784063
BD201400000031,2.137931034,6.095238095,23601.58283,6383.837094,91162587.8,5878762.85,0,0,0,0,6404787.849,0.135321979
BD201400000032,2.666666667,6.061363636,7317.537609,7734.445142,91162587.8,3441591.348,15223.53901,0,0,0,8405554.519,0.258167967
BD201400000033,3.310344828,6.222727273,10510.24717,5848.628788,91162587.8,4077847.371,0,0,0,0,10332390.77,0.115286514
BD201400000034,1.862068966,5.589569161,9612.823695,6382.020238,91162587.8,0,417921.5957,0,0,0,1938844.202,0.079581282
BD201400000035,2.1,5.077097506,18976.71181,18640.12668,91162587.8,90750.40527,0,0,0,0,11763756.77,0.102848308
BD201400000036,2.214285714,6.47,22492.74026,14817.32519,91162587.8,1090923.983,0,0,0,0,0,0.094157251
BD201400000037,2.5,5.12244898,13209.88601,13419.83261,91162587.8,104480.3989,0,0,0,0,11783626.68,0.099126877
BD201400000038,1.689655172,4.746835443,32837.63388,5357.039644,91162587.8,208960.7978,515820.1268,0,0,0,1958120.319,0.052007532
BD201400000039,2.24137931,5.457142857,14964.62131,689.0330731,91162587.8,0,0,0,0,0,628250.9467,0.059993978
BD201400000040,1.965517241,5.879487179,29868.05675,118.166777,91162587.8,940323.5903,0,0,0,0,11324248.31,0.103242458
BD201400000041,2.172413793,6.160997732,26011.05256,3268.134469,91162587.8,0,0,0,0,0,7013253.136,0.067457967
BD201400000042,1.896551724,5.797619048,7765.279031,4733.221342,91162587.8,0,1026276.325,0,0,0,6248469.76,0.08543892
BD201400000043,2.933333333,5.847619048,1141.504928,1592.009925,91162587.8,626882.3936,733416.2932,0,2507529.574,0,8179022.292,0.424187207
BD201400000044,2.517241379,6.675,23795.65687,5018.364424,91162587.8,9898959.413,0,0,174050.2385,0,0,0.15372575
BD201400000045,1.933333333,5.809651475,21425.10288,540.7026493,91162587.8,3535728.602,0,0,0,0,4349813.866,0.062887831
BD201400000046,2.214285714,6.115646259,26428.12748,8665.740154,91162587.8,10153377.31,0,0,0,0,180776.7077,0.093871789
BD201400000047,2.310344828,6.070294785,24755.96953,8225.34664,91162587.8,49256890.82,0,0,0,0,5801496.721,0.09491969
BD201400000048,2.344827586,6.779545455,21333.37078,3200.82776,91162587.8,28040113.37,0,0,0,0,6104222.931,0.099351004
BD201400000049,2.724137931,6.235827664,23199.38996,6327.938253,91162587.8,46989154.24,0,0,0,0,11651576.64,0.099172386
BD201400000050,2.310344828,6.738095238,31056.19845,5294.042827,91162587.8,6268950.101,208960.7978,0,0,0,22039704.74,0.109862421
BD201400000051,3.866666667,5.577272727,15572.39801,8283.883758,91162587.8,2015410.459,0,0,0,0,17206356.48,0.101849679
BD201400000052,4.407407407,2.852380952,18685.23007,398.6541152,91162587.8,2893539.302,0,0,0,0,16369850.66,0.096104174
BD201400000053,3.137931034,7.280952381,18418.14013,3403.776871,91162587.8,33158450.39,208960.7979,0,104480.3989,0,13858468.91,0.161172627
BD201400000054,3,7.040816327,1564.479891,1871.254701,91162587.8,8832657.43,23857.70869,0,14687096.61,0,10483158.32,1.298839558
BD201400000055,4.931034483,6.700680272,0,364.8047958,91162587.8,26152670.28,940323.5903,0,1462725.585,417921.5957,6228944.492,0.460673999
BD201400000056,3.5,6.825396825,635.6010643,120.2116058,91162587.8,24920261.25,522401.9946,0,1432303.715,1210429.845,5076377.012,0.492171954
BD201400000057,1.620689655,5.866666667,46173.13402,1089.026858,91162587.8,10297409.31,282092.4054,0,104480.3989,0,208960.7978,0.198159599
BD201400000058,2.103448276,0.14084507,35625.50129,8906.173615,91162587.8,10010584.66,547989.0365,0,0,4126633.392,13957693.66,0.106951203
BD201400000059,4.642857143,6.94047619,552.9385098,27.00848396,91162587.8,20926028.89,208960.7978,0,1044803.989,0,6292677.181,0.340636281
BD201400000060,4.75862069,6.223809524,22166.15242,11271.94782,91162587.8,1880647.181,0,0,0,0,6578074.767,0.146304892
BD201400000061,1.9,4.923832924,22660.55598,1362.636342,91162587.8,1149284.388,0,0,626882.3936,0,12220922.35,0.120831211
BD201400000062,3.178571429,5.897619048,896.9375362,1430.967444,91162587.8,626882.3936,762862.5118,0,2507529.574,0,8046957.493,0.454362857
BD201400000063,2.5,7.325,19963.37475,1150.320962,91162587.8,13096021.91,0,0,208960.7979,0,938965.6414,0.201337098
BD201400000064,2.413793103,7.369614512,24295.14103,716.9489401,91162587.8,36835807.82,0,0,731362.7925,0,2822708.143,0.25053218
BD201400000065,3.965517241,8.006818182,14460.8307,6287.868839,91162587.8,55060434.75,104480.3989,0,626882.3936,0,8758373.598,0.197049262
BD201400000066,4.655172414,7.235,0,0.873573278,91162587.8,10050698.04,208960.7979,0,14836216.65,0,12943649.36,1.353808955
BD201400000067,3.133333333,7.136054422,102.9938573,1330.850408,91162587.8,8086470.372,208960.7979,0,14331446.89,0,15724105.17,1.274439362
BD201400000068,4.533333333,7.170068027,0,7.198435349,91162587.8,11970946.35,208960.7979,0,14836216.65,0,11631182.61,1.443680148
BD201400000069,4.413793103,6.857142857,0,663.488663,91162587.8,16723584.06,286693.5015,0,14836216.65,0,9521779.835,1.623481292
BD201400000070,4.785714286,7.235827664,0,512.6787306,91162587.8,14514454.66,208960.7979,0,14836216.65,0,11405281.3,1.452790703
BD201400000071,4.133333333,6.532879819,62.37985144,607.4309041,91162587.8,11823418.84,313441.1968,0,12368808.05,0,9758353.241,1.54735005
BD201400000072,4.222222222,7.213151927,1052.79133,1820.397352,91162587.8,23685478.46,0,0,13084057.39,0,2942876.822,1.244427617
BD201400000073,2.896551724,62.03333333,23328.94412,1130.082444,91162587.8,45315467.46,18521860.65,0,871368.365,0,0,0.273596196
BD201400000074,3.448275862,7.935,9169.696351,3361.824222,91162587.8,338917.9585,0,0,417921.5957,0,19220343.78,0.790472826
BD201400000075,2.666666667,9.171428571,9309.083873,7509.302549,91162587.8,2304366.304,0,0,0,0,9850324.495,0.480878847
BD201400000076,3.3,7.253968254,5165.616289,5355.884002,91162587.8,493211.9087,0,0,449974.2962,0,25683694.52,0.925202558
BD201400000077,3.566666667,9.136,24611.31645,9086.477448,91162587.8,3003620.242,0,0,0,0,1451844.157,0.633626552
BD201400000078,1.965517241,7.410430839,4025.522772,4248.246353,91162587.8,0,0,0,1870789.961,0,25775328.09,1.355807193
BD201400000079,1.379310345,6.954545455,24580.18424,6141.984234,91162587.8,52758.28153,0,0,0,0,43659554.09,0.153565958
BD201400000080,2.866666667,9.161904762,5288.513167,4445.454877,91162587.8,0,0,0,313441.1968,0,7066481.382,2.137378775
BD201400000081,3.033333333,9.845804989,7753.437274,1498.701658,91162587.8,17315336.58,0,0,0,0,8604304.512,0.237454991
BD201400000082,2.586206897,9.625,8198.497342,2479.571129,91162587.8,28813992.62,0,0,0,0,3500406.489,0.197723344
BD201400000083,3.5,8.551378446,5445.776592,4882.873682,91162587.8,13524094.53,0,0,662028.0577,0,0,0.246503072
BD201400000084,2.892857143,7.89047619,15548.3755,9868.976065,91162587.8,6926511.327,0,0,86061.54837,0,208960.7979,0.234839974
BD201400000085,3.384615385,6.5875,13975.63262,3713.994792,91162587.8,847159.5955,0,0,104480.3989,903853.0901,2549781.106,0.212692129
BD201400000086,3.185185185,6.683333333,11394.3138,129.9785253,91162587.8,613554.5802,0,0,208960.7979,0,6222600.831,0.607049721
BD201400000087,2.517241379,4.874045802,20858.57627,5902.966972,91162587.8,19957.59037,0,0,104480.3989,0,571462.5167,0.252892701
BD201400000088,3.785714286,7.085714286,5113.108305,4194.006019,91162587.8,13740213.58,0,0,167815.5261,0,0,0.623328214
BD201400000089,3,15.69772727,16959.56372,1162.201349,91162587.8,15095591.48,0,0,417921.5957,0,104480.3989,0.284259401
BD201400000090,3.5,6,4301.321069,2756.282664,91162587.8,1994178.124,0,0,1324923.766,0,940323.5903,0.568407393
BD201400000091,4.428571429,6.736961451,2791.756847,2965.594933,91162587.8,5497645.254,0,0,8815415.514,0,5422382.486,2.279603255
BD201400000092,2.857142857,8.282722513,19842.86803,6053.851162,91162587.8,6083992.364,2121619.1,0,0,0,4654785.564,0.511915197
BD201400000093,3.5,7.133786848,275.6341511,902.5949738,91162587.8,973785.8336,0,0,23522497.44,0,13290934.49,7.482467843
BD201400000094,3.392857143,6.06122449,2438.297011,2507.005284,91162587.8,6410903.166,0,0,15235546.74,0,11359201.49,3.585386487
BD201400000095,3.689655172,5.095238095,9189.421548,5568.118371,91162587.8,5530012.882,0,0,104480.3989,0,1800222.914,0.498098008
BD201400000096,2.551724138,5.913043478,24249.61514,27147.62155,91162587.8,16316258.49,522401.9946,0,104480.3989,0,3808209.558,0.095816126
BD201400000097,3.518518519,11.2,25900.38523,2138.41383,91162587.8,3740584.008,0,522401.9946,940323.5903,0,0,0.601018058
BD201400000098,3.142857143,10.12727273,14853.65998,9582.17896,91162587.8,4532987.505,0,0,0,0,0,0.367548861
BD201400000099,3.392857143,9.128571429,22534.37105,5945.327253,91162587.8,13319543.42,0,0,0,0,835843.1914,0.37833261
BD201400000100,3.448275862,11.6,11845.71237,8260.830242,91162587.8,2260257.576,0,0,0,0,208960.7979,0.910453312
BD201400000101,2.896551724,10.09047619,16037.04449,9910.219875,91162587.8,2332100.074,0,0,522401.9946,0,0,0.708566799
BD201400000102,3.366666667,9.890909091,12015.51738,12050.1775,91162587.8,0,0,0,0,0,0,0.627011626
BD201400000103,3.413793103,12.66498741,5485.398408,576.1270165,91162587.8,0,0,0,0,0,1149284.388,1.015032539
BD201400000104,3.482758621,9.221428571,24065.595,7009.739138,91162587.8,15059944.77,0,208960.7979,0,0,1462725.585,0.380938004
BD201400000105,2.8,7.80952381,21031.23893,5133.244474,91162587.8,0,0,0,208960.7979,0,1224908.478,0.555949424
BD201400000106,3.7,15.02857143,2308.763144,3415.409028,91162587.8,313441.1968,0,0,7795998.537,0,208960.7979,1.875337568
BD201400000107,2.689655172,7.892344498,6224.806217,4290.861103,91162587.8,65635468,208960.7979,1658522.647,0,0,275574.6762,0.30766479
BD201400000108,2.166666667,8.6,20506.2253,3479.14965,91162587.8,4149196.231,0,2929792.017,0,0,6639264.177,0.757815017
BD201400000109,2.551724138,7.923809524,7999.995885,59.58006971,91162587.8,45720108.98,66852.0118,1634057.996,0,0,0,0.309511553
BD201400000110,3.3,7.328571429,13425.10455,5625.024042,91162587.8,4200264.506,0,3931040.705,0,0,27311200.61,0.350824759
BD201400000111,2.793103448,23.49285714,44418.33862,48.68004504,91162587.8,8267367.377,16208090.26,0,0,0,1880647.181,0.128745032
BD201400000112,2.482758621,6.198757764,11295.97679,5422.082418,91162587.8,3646174.044,10391771.83,0,79308.83668,0,3891373.08,0.215732123
BD201400000113,1.75,19.26478873,21469.20246,8235.917831,91162587.8,2974943.521,8513133.989,0,0,0,10896583.53,0.083163031
BD201400000114,1.107142857,19.64031621,42477.74267,23484.62017,91162587.8,22364796.29,6323273.525,0,0,0,313441.1968,0.11822746
BD201400000115,3.413793103,11.98909091,13209.61313,1006.194917,91162587.8,0,0,0,0,0,744668.5201,0.544607095
BD201400000116,3.266666667,9.185941043,93.94493204,590.4175942,91162587.8,3895735.095,0,0,3970255.159,0,4924806.952,1.487953804
BD201400000117,3.178571429,10.7509434,13718.21902,3350.947777,91162587.8,104480.3989,0,0,0,0,0,0.339961955
BD201400000118,3.5,8.754342432,16323.59319,13838.05603,91162587.8,5959350.6,0,0,0,0,0,0.360647351
BD201400000119,2,105.4380952,66834.86286,3788.21764,91162587.8,59000705.47,8920837.421,0,0,0,0,0.079631528
BD201400000120,3.448275862,10.89761905,23215.71269,249.4995833,91162587.8,60562678.1,0,0,0,0,3343372.766,0.183140125
BD201400000121,3.266666667,10.29285714,26565.01223,3230.652089,91162587.8,59227972.81,0,0,0,0,3718708.234,0.204673689
BD201400000122,1.833333333,5.771428571,28256.47293,7585.326617,91162587.8,9927351.315,104480.3989,0,0,0,10762340.29,0.096072486
BD201400000123,1.068965517,-4.571770335,19808.74507,6964.32299,91162587.8,4019286.841,626882.3936,0,0,208960.7979,52293171.2,0.061496173
BD201400000124,3.766666667,8.188095238,28507.40636,2268.06787,91162587.8,40223170.38,0,7033605.196,1044803.989,0,6732453.667,0.876419708
BD201400000125,3.827586207,9.229545455,20018.17031,1065.337045,91162587.8,30768631.69,0,5374.995572,0,0,6908698.1,0.216923841
BD201400000126,1.178571429,6.512761021,51757.96409,19152.23857,91162587.8,6791225.93,23180.85123,2403049.175,0,0,1782778.824,0.105581478
BD201400000127,2.620689655,8.321995465,30376.81207,7950.279037,91162587.8,12720724.13,0,0,0,0,208960.7979,0.205692062
BD201400000128,2.666666667,8.945238095,23571.84099,9425.606291,91162587.8,25090460.68,0,2319089.486,0,0,8085719.038,0.365787552
BD201400000129,2.466666667,6.229665072,44249.42829,19981.27689,91162587.8,4251269.14,171493.2096,932401.2246,0,0,301617.959,0.09651911
BD201400000130,2.033333333,7.554761905,33876.5432,4779.654901,91162587.8,5859100.087,0,0,0,0,0,0.16176941
BD201400000131,1.464285714,72.35454545,28579.26794,7894.655729,91162587.8,78607222.84,5106616.75,0,0,0,0,0.149914876
BD201400000132,4.896551724,8.066666667,0,879.3667987,91162587.8,0,0,0,7313627.925,0,20462829.38,2.353173796
BD201400000133,3.310344828,6.929705215,16828.35899,1110.402651,91162587.8,0,0,0,731362.7925,0,47600983.97,0.377345091
BD201400000134,4.642857143,5.216666667,130.3698961,77.03247792,91162587.8,11954411.86,668352.3025,0,5641941.542,858575.6703,34001159.78,0.809171741
BD201400000135,3.566666667,5.681818182,14912.31403,2258.440493,91162587.8,1149284.388,134713.7267,0,104480.3989,5913697.563,11497307.13,0.203487176
BD201400000136,3.571428571,18.38095238,34420.40189,1808.489181,91162587.8,537900.5971,0,0,417921.5957,0,0,0.479406753
BD201400000137,1.7,6.280701754,26256.06407,30544.69946,91162587.8,11352308.7,1716341.017,0,104480.3989,0,2033003.049,0.084237269
BD201400000138,4.103448276,9.756363636,18821.06156,13441.49165,91162587.8,0,0,0,104480.3989,0,0,0.831074107
BD201400000139,3.464285714,6.552272727,16716.25743,1081.558088,91162587.8,0,0,0,104480.3989,0,26888075.19,0.498114756
BD201400000140,4.24137931,14.76190476,1664.984558,823.0656842,91162587.8,1204523.69,0,0,8513690.64,0,417921.5957,2.279672117
BD201400000141,2.931034483,11.62186788,34877.57336,28.19692796,91162587.8,3759849.622,4964208.303,0,313441.1968,0,2736500.358,0.365050644
BD201400000142,2.892857143,7.458536585,6828.724665,6720.294541,91162587.8,1149284.388,1972150.627,0,104480.3989,0,4216105.104,0.282057135
BD201400000143,3.655172414,9.172727273,288.3512682,55.71910971,91162587.8,5101640.324,0,0,3970255.159,0,5945787.059,1.474060125
BD201400000144,3.333333333,97.45681818,59046.82965,131.174621,91162587.8,45945948.11,12932563.03,0,835843.1914,0,313441.1968,0.307132917
BD201400000145,3.5,9.518181818,33884.99561,1367.605648,91162587.8,53014341.51,0,0,835843.1914,0,610236.8673,0.519169777
BD201400000146,4.033333333,8.1225,26417.43886,3578.534531,91162587.8,39182992.13,0,8609930.876,1044803.989,0,7404278.449,0.85691652
BD201400000147,4.7,8.847619048,22812.64758,1457.891093,91162587.8,27934822.88,0,2292335.098,0,0,6751739.936,0.334075011
BD201400000148,4.642857143,40.91363636,40551.48721,33.22550739,91162587.8,17727868.85,1239579.436,911952.8879,1671686.383,0,73020920.45,0.435779
BD201400000149,4.3,19.19727891,23.18172627,358.3203171,91162587.8,11782261.96,0,0,46004906.52,0,0,6.405951859
BD201400000150,4.571428571,13.09750567,0,131.1673749,91162587.8,1624415.173,0,0,69828992.63,0,7739803.996,12.71657155
BD201400000151,4.448275862,9.214285714,0,539.1395155,91162587.8,417921.5957,0,0,47274750.07,0,15228162.13,11.15543752
BD201400000152,4.75862069,10.20714286,0,800.2543674,91162587.8,4279866.65,0,0,47886956.64,0,9621256.837,6.886170426
BD201400000153,4.733333333,9.5975,0,247.7111638,91162587.8,2444408.901,0,0,55101566.98,0,14412005.63,8.21694083
BD201400000154,4.9,6.144680851,0,912.7669036,91162587.8,0,417921.5957,0,23944701.22,0,7273288.319,20.77289091
BD201400000155,4.233333333,11.26746988,0,130.8486903,91162587.8,1020393.934,17828.18748,0,71444530.25,0,5838263.394,14.35356245
BD201400000156,4.931034483,9.921428571,0,300.6051999,91162587.8,561928.1279,0,0,60664205.55,0,9296709.644,13.66249901
BD201400000157,4.566666667,10.58409786,0,780.248491,91162587.8,867078.1629,449156.5672,0,49774870.66,0,4102494.428,16.10440248
BD201400000158,4.965517241,10.89795918,0,2.152017951,91162587.8,940040.0664,0,0,61550151.96,0,14147535.52,11.53181099
BD201400000159,4.925925926,10.28344671,0,161.1835116,91162587.8,805809.9716,0,0,56797480.23,0,13079277.24,12.91151743
BD201400000161,4,16.86649874,0,161.0069312,91162587.8,1630471.384,0,0,74155336.03,0,4791630.154,13.03333199
BD201400000162,4.655172414,13.32191781,0,1415.551882,91162587.8,1205168.263,417921.5956,0,53284424.64,0,3780320.109,14.50512749
BD201400000163,4,12.25748503,0,56.53840451,91162587.8,8421477.962,0,0,63382942.54,0,12399.45799,8.437212279
BD201400000164,4.9,17.72562358,661.5931182,1185.010012,91162587.8,0,953249.938,0,14691650.2,0,10682853.39,9.808491022
BD201400000165,4.172413793,6.78,3159.988684,93.30582584,91162587.8,0,0,0,1837608.109,0,1400196.583,1.254801102
BD201400000166,3.566666667,9.849282297,4307.976515,897.414237,91162587.8,104480.3989,208960.7978,0,213289.1047,0,6309457.423,0.86834855
BD201400000167,4.517241379,7.756892231,1451.795372,1051.91397,91162587.8,0,576345.5066,0,31743089.01,0,17003235.16,4.391464973
BD201400000168,4.75862069,6.600907029,198.7608907,3650.534684,91162587.8,1538176.554,0,0,27750098.74,0,5503246.583,3.137913712
BD201400000169,4.4,13.90022676,435.9061003,808.2447376,91162587.8,313441.1968,0,0,25937646.16,0,6635658.663,3.321551664
BD201400000170,4.034482759,12.67142857,154.9428179,1072.650994,91162587.8,1232930.975,0,0,30971314.21,0,19829616.17,3.794246131
BD201400000171,2.857142857,13.00680272,30265.98128,2906.797678,91162587.8,1462725.585,0,626882.3936,0,0,1804810.483,0.206662322
BD201400000172,1.714285714,7.852380952,24597.79603,2007.012215,91162587.8,626882.3936,0,0,0,0,1993629.396,0.204240718
BD201400000173,1.333333333,10.26136364,23001.60871,9862.288855,91162587.8,1044803.989,0,1478592.439,0,0,507633.0704,0.167152372
BD201400000174,4.24137931,8.352272727,63.21130364,8707.30264,91162587.8,0,0,0,33838053.01,0,851662.9813,4.527222015
BD201400000175,4.321428571,14.83181818,0,1824.973644,91162587.8,10847386.21,0,0,10101689.36,0,208960.7979,1.581888182
BD201400000176,3.172413793,18.1,6613.654393,2315.721083,91162587.8,5397929.403,0,0,0,0,5454538.506,0.420659865
BD201400000177,3.75,12.33971292,6910.989638,1269.790279,91162587.8,7189038.047,0,0,417921.5957,0,1731600.245,0.536681303
BD201400000178,2.5,15.90714286,38007.26761,4339.382842,91162587.8,17830333.31,0,522401.9946,0,0,8379814.025,0.152135919
BD201400000179,3,4.561363636,30808.82077,7291.103651,91162587.8,1557939.929,0,1945037.413,0,0,19587996.94,0.158781606
BD201400000180,1.766666667,4.65,24027.2209,1772.063717,91162587.8,0,0,0,0,0,1292014.994,0.123543557
BD201400000181,2.655172414,22.53827751,18450.04883,1874.344869,91162587.8,0,0,0,0,0,0,0.2531092
BD201400000182,1.821428571,18.69160998,20508.86596,3094.868021,91162587.8,0,0,0,0,0,940323.5903,0.138244585
BD201400000183,2.666666667,18.84688995,18706.87984,622.4751336,91162587.8,0,0,0,208960.7978,0,731362.7925,0.286107682
BD201400000184,2.866666667,17.74318182,5795.753424,5812.453133,91162587.8,304403.5312,0,0,0,0,28705012.05,0.531377431
BD201400000185,2.230769231,6.909090909,9245.472541,5754.489756,91162587.8,0,0,0,0,0,0,0.175740985
BD201400000186,2.285714286,10.31077694,8855.857515,5386.165964,91162587.8,0,0,0,0,0,0,0.160961136
BD201400000187,1.931034483,8.888636364,19274.26,3268.61665,91162587.8,0,522401.9946,0,313441.1968,0,20419111.1,0.125519394
BD201400000188,2.5,6.436363636,10111.54285,4419.994395,91162587.8,1776166.782,0,0,0,0,7440117.261,0.274458748
BD201400000189,1.814814815,6.173809524,29260.00204,9144.916991,91162587.8,0,0,0,131898.8399,0,32825500.1,0.204200812
BD201400000190,2.620689655,4.65,27775.06991,6988.362105,91162587.8,0,0,0,0,0,2572087.368,0.465159617
BD201400000191,2.4,10.07769424,15436.03625,2541.18444,91162587.8,0,0,0,208960.7979,0,0,1.055100875
BD201400000192,4.222222222,10.98636364,6270.38296,6380.395225,91162587.8,1280390.877,481342.3065,0,522401.9946,1535343.583,22622128.37,1.083354048
BD201400000193,3.333333333,6.327751196,4659.457833,3941.020418,91162587.8,0,1149284.388,0,5856003.838,0,16104319.86,1.559454249
BD201400000194,3.821428571,6.052380952,22.58866096,835.9340284,91162587.8,4071571.276,0,0,9873783.382,0,9768333.2,1.72374023
BD201400000195,1.724137931,6.985714286,33419.34749,3259.012999,91162587.8,0,0,0,0,0,313441.1968,0.108871489
BD201400000196,1.821428571,13.41626794,15804.2231,1135.864438,91162587.8,17260529.92,1044803.989,0,0,0,208960.7978,0.124660946
BD201400000197,2.566666667,18.72248804,11703.14501,306.798714,91162587.8,2021099.291,0,0,104480.3989,0,0,0.695925667
BD201400000198,2,15.01503759,20542.06988,1892.856684,91162587.8,208960.7979,0,0,0,0,0,0.240960696
BD201400000199,3.172413793,14.00453515,1218.622611,257.8358461,91162587.8,313441.1968,0,0,9361973.114,0,3055353.337,1.029296734
BD201400000200,1.724137931,15.53588517,22956.88752,2944.819731,91162587.8,0,0,0,0,0,0,0.186674772
BD201400000201,2.392857143,13.53588517,10860.97677,3797.169117,91162587.8,800134.07,0,0,0,0,0,0.306820372
BD201400000202,2.366666667,16.03409091,12903.69932,589.8317683,91162587.8,0,0,0,0,0,2756784.354,0.33998832
BD201400000203,3.793103448,14.06937799,4496.053795,1140.066903,91162587.8,839666.5147,0,0,1985245.519,0,1609483.457,1.582840582
BD201400000204,4.607142857,8.268181818,0,598.3127974,91162587.8,303932.2947,169040.231,0,59824099.35,0,17128955.3,8.143728447
BD201400000205,4.466666667,7.129251701,0,1289.411326,91162587.8,313441.1968,0,0,63856930.49,0,6686185.286,8.583518084
BD201400000206,3,7.395989975,17226.51073,2752.757691,91162587.8,1599214.322,0,0,0,0,0,0.362203954
BD201400000207,3.966666667,12.01253133,1726.548733,4854.610835,91162587.8,104480.3989,0,0,10057688.33,0,17515120.69,1.311079583
BD201400000208,1.965517241,8.795454545,15934.61081,8859.75376,91162587.8,272387.6251,0,0,0,0,42781890.38,0.237706561
BD201400000209,4.034482759,6.670454545,3741.878563,1289.652054,91162587.8,3665070.871,0,0,4316086.528,0,481236.9899,1.199420852
BD201400000210,1.620689655,10.735,38312.0756,7991.215211,91162587.8,70645.34218,0,0,0,0,14006197.35,0.064696076
BD201400000211,1.766666667,6.725,17845.05706,5852.987477,91162587.8,208960.7978,0,0,0,0,0,0.14889112
BD201400000212,1.620689655,10.26428571,8043.050583,2901.390915,91162587.8,731362.7925,0,0,104480.3989,0,1253764.787,0.175097149
BD201400000213,2.137931034,10.59649123,15230.16156,5258.830382,91162587.8,208960.7979,0,313441.1968,0,0,2270415.061,0.444218167
BD201400000214,3.571428571,11.19799499,24465.17694,975.6807465,91162587.8,417921.5957,6563243.051,0,417921.5957,483423.0758,8501188.946,0.503758976
BD201400000215,1.363636364,11.54761905,22233.68087,10028.43389,91162587.8,286440.3394,1747871.341,0,0,2983704.683,29870565.8,0.115455709
BD201400000216,2.965517241,4.871428571,24173.53295,553.1810276,91162587.8,0,3988311.728,0,0,1480050.412,9458571.276,0.2081858
